Artist_Accession_Number,Name,DOB,DOD,Gender,Notes,File,Slides,Video,Resume,Artist_Statement,Gallery_Notice,Review,Article,Poster,Folio,CD,Correspondance,Library_Exhibit,
"7504","Spero, Nancy","1926","2009","F","Married to Leon Golub. HWLC Public Art Collection","1","","","1","","1","","1","1","","","",""
"7262","Siegel, Arthur R.","1913","1978","M","Married to Chicago artist Irene Seigel","","","","","","1","","1","","","","",""
"9486","Oldenburg, Claes","1929","","M","","","","","","","","","1","","","","",""
"5594","Noland, Michael","1958","","M","","1","","","","","1","","1","","","","",""
"1647","Dead Artists Society","1994","","","","1","","","","","","","1","","","","",""
"10572","Deal, Melanie","","","F","","1","","","1","1","1","","","","","","1",""
"1648","Deal, Raoul","","","M","","","","","","","","","","","","","",""
"5373","Dean, Stephanie","1976","","F","VPA slide collection","1","1","","1","1","1","","1","","","","1",""
"1653","Deane, Lillian Reubena","1880","1972","F","http://recent-additions.blogspot.com/2007/11/november-research-and-additions.html","1","","","","","","","1","","","","1",""
"1654","Deany, Dave","","","M","","1","","","","","1","","1","","","","",""
"1649","Dean, Helga Haugan","","","F","","1","","","","","","","1","","","","",""
"4562","Linn, Timothy","","","M","","1","","","","","1","","1","","","","",""
"1652","Dean, Rick","","","M","","1","","","","","1","","1","","","","",""
"1655","Deasy, Jerry","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"1656","DeBat, Erik","","","M","","1","","","","","","","1","","","","",""
"1657","DeBose, Frank","","","M","","1","","","1","","","","","","","","",""
"3547","Jacob, Wendy","","","F","See also HaHa; VPA Video Collection (HaHa)","1","","1","","","1","","1","","","","",""
"1664","Dee, Lynn","","","F","","1","","","1","","1","","1","","","","",""
"1658","DeChane, Susan","","","F","","1","","","","","","","1","","","","",""
"10230","Deck, Tammy L.","","","F","","1","","","","","1","","","","","","",""
"1659","Decker, James R.","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"1660","Decker, June R.","","","F","","","","","","","","","","","","","",""
"2559","Decker, Shawn","","","M","","1","","","","","1","","1","","","","",""
"1661","Decman, Berverly","","","F","","","","","","","","","","","","","",""
"1662","Decoster, Miles","","","M","","1","","","","","","","1","","","","",""
"11322","Dee, Jim","","","M","","1","","","","","1","","","","","","",""
"7222","Dee, Peggy","","","F","see Real People Exhibit","","","","","","","","","","","","",""
"1665","Deeb, James A.","","","M","","","","","","","","","","","","","",""
"1666","Deering, Charles","","","M","Art Collector","","","","","","","","","","","","",""
"1667","Deering, James","","","M","Art Collector","","","","","","","","","","","","",""
"1672","De Genaro, Matthew Burke","1957","","M","Arc Gallery","1","","","","","","","","","","","",""
"9462","DeGolier, Jeff","","","M","","1","","","","","1","","","","","","",""
"1674","DeGraff, Jane Moore","","","F","","1","","","","","1","","1","","","","",""
"1677","DeGrazia, Genero","","","M","VPA Slide Collection","1","1","","1","","","","","","","","",""
"1663","De Diego, Julio","1900","1979","M","WPA Artist","1","","","","","","","1","","","","",""
"1668","DeFillipis, Guy","1909","","M","","1","","","","","","","1","","","","",""
"1669","De Forest, J.W.","","","M","","1","","","","","1","","","","","","",""
"1670","De Forest, Mariah","","","F","","1","","","","","","","1","","","","",""
"1671","DeFotis, Melpo","","","F","","1","","","","","","","1","","","","",""
"1447","Coppin, Kerry","","","F","","1","","","","","1","","","","","","",""
"1673","DeGenevieve, Barbara","1947","8/2014","F","","1","","","1","1","1","","1","","","","",""
"11802","DeGiulio, Dana","","","F","Kabinett 3 exhibit at Devening Projects + Editions, 2010","1","","","","","","","1","","","","",""
"1676","DeGrane, Susan","","","F","Married to photographer Lloyd DeGrane","1","","","","","1","","","","","","",""
"1675","DeGrane, Lloyd","","","M","","1","","","","","1","","1","","","","",""
"12529","Corbett vs. Dempsey","","","","","1","","","","","1","","","","","","",""
"4620","London, Jeffrey","","","M","","1","1","","","","1","","","","","","",""
"3548","Jacobi, Catherine","","","F","","1","","","","","1","","","","","","",""
"10517","Correa, Uriel","","","F","","1","","","","","1","","","","","","",""
"1509","Cravath, Ruth Wakefield","1902","1986","F","","1","","","","","","","1","","","","",""
"2556","Curlionis, Rimas","","","","","","","","","","","","","","","","",""
"1678","DeGuvara, Marv M.","1926","1989","F","","1","","","","","","","1","","","","",""
"1561","Curtis, Timothy","","","M","","1","","","","","1","","1","","","","",""
"9614","Davis, Matthew","","","M","","1","","","","","1","","1","","","","",""
"1636","Davis, Robert A.","","","M","Bodybuilder & Sportsman Gallery: July 27- September 1, 2001","1","","","","","1","","1","","","","",""
"9312","Denton, Andrew","","","M","Address as of 1/12/04: 2318 W. Augusta Blvd., Chicago, IL 60633","1","1","","","","","","","","","","",""
"1747","Deutsch, Lauren","","","F","see the Chicago Reader Music Photography Collection for original photographs","1","","","","","","","1","","","","",""
"9243","Dickinson, Joan","","","F","video 3484","1","","1","1","1","1","","","","","","",""
"5633","Nutt, Jim (James Tureman)","1938","","M","Married to Gladys Nillson;\
ARC Gallery: November 29- December 31, 1988; Oversized drawer;","1","","","1","","1","","1","1","","","",""
"1689","Del Valle, Helen","1933","","F","","","","","","","","","","","","","",""
"2560","Del Valle, Michael","1970","","M","","1","","","1","","1","","1","","","","1",""
"1681","DeLaCruz, Sharon","","","F","","1","","","","","1","","","","","","",""
"9202","Delaney, Laurel","","","F","","1","","","","","1","","","","","","",""
"1682","Delaney, Norah","","","F","","1","","","1","","","","","","","","",""
"1683","De La Paz, Neraldo","1956","","M","Northern Illinois University: January 10 - February 8, 1986","1","","","","","1","","1","","","","",""
"9554","DeLaPena, Licha","","","F","Alicia","1","","","","","1","","","","","","",""
"9036","DeLaTorre, Romel","","","M","","","","","","","","","","","","","",""
"10370","DeLaTorre, Luis","","","M","CD-ROM \"Luis DeLaTorre 2012 CAAP Grant\"","1","1","","1","1","1","","1","","","1","",""
"1687","De Lory, Peter","","","M","","1","","","","","1","","","","","","",""
"2276","Delsol, Lenin","","","M","","","","","","","","","","","","","",""
"10948","DeMarlie, Barbara","","","F","","","","","","","","","","","","","",""
"1690","De Marris, Pamela","","","F","","1","","","","","1","","1","","","","",""
"2561","De Meng, Michael","","","M","","1","","","","","1","","","","","","",""
"1684","De Legge, Ron","","","M","","1","","","","","1","","","","","","",""
"7891","De Buhr, Kimberlyn","","","F","","1","","","","","","","1","","","","",""
"7263","Siegel, Irene","","","F","VPA Slide Collection; Married to Chicago artist Arthur Siegel; Gallery 312: June 26 -August 8, 1998","1","1","","1","","1","","1","","","","1",""
"11658","de Lignieres, Christine","","","F","","1","","","","","1","","","","","","",""
"1686","Delgado, Guillermo","1965","","M","","1","1","","1","1","1","","1","","","","",""
"11777","Long, Norman W.","","","M","","","","","","","1","","","","","","",""
"10659","Martins, Jordan","","","M","Comfort Station executive director","1","","","","","1","","1","","","","",""
"12592","Holtz, Morgan","","","F","Founder of Quilts of Valor","1","","","","","","","1","","","","",""
"9301","Davis, Tony","","","M","Tony \"Bright\" Davis","1","","","","","","","1","","","","",""
"13542","Segura, Carlos","","","M","Segura, Inc.","","","","","","","","","","","","",""
"10459","De Los Monteros, Daniel","","","M","","","","","","","","","","","","","",""
"1728","De Nunzio, Anthony P.","","","M","","","","","","","","","","","","","",""
"10088","Department of Urban Speculation","","","","","1","","","","","","","1","","","","",""
"9384","DePeder, Nick","","","M","","1","","","","","1","","","","","","",""
"11952","Packer, Roni","","","F","","1","","","","","1","","1","","","","",""
"2749","Gorchov, Ron","1930","","M","VPA Slide Collection","1","1","","1","","1","","","","","","",""
"3891","DePinto, Lisa","","","F","","1","","","","","","","1","","","","",""
"9577","Gordon, Gary","","","M","","1","","","","","1","","","","","","",""
"2753","Gordon, Genevieve","","","F","","1","","","1","","","","","","","","",""
"2754","Gordon, Irean","1912","","F","WPA Artist  Irene (?) Gordon","","","","","","","","","","","","",""
"2755","Gordon, Jennifer","","","F","VPA Slide Collection","1","1","","","","","","","","","","",""
"12553","de Pintor, VA.","","","F","encaustics - CD-ROM \"VA de Pintor - City of Chicago Artist Registry Aug 2011\"","1","","","1","1","1","","","","","1","",""
"1731","Derwent, Edward","","","M","","1","","","1","","","","1","","","","",""
"2752","Gordon, Diana","1922","","F","","1","","","1","","","","","","","","",""
"10525","Dery, Jo","","","F","","1","","","","","1","","","","","","",""
"3893","Desa, Mario","","","M","","1","","","","","","","1","","","","",""
"1732","Desai, Avinash N.","","","M","","","","","","","","","","","","","",""
"1733","DeSalvi, Joseph","","","M","","","","","","","","","","","","","",""
"11507","DeSantis, Stephen","","","M","","1","","","","","1","","","","","","",""
"1685","DeLeonardo, Leigh","","","F","","1","","","","","","","1","","","","",""
"11454","Depre, Mickey","","","F","Oak Lawn, IL","1","","","","","","","1","","","","",""
"1724","Derdeyn, Eugene","1929","1993","M","","1","","","","","","","1","","","","",""
"1725","Deremiah","1960","","M","","","","","","","","","","","","","",""
"1726","Derer, Charles","1947","","M","","","","","","","","","","","","","",""
"3892","De Rivera, Jose","1904","1985","M","","1","","","","","","","1","","","","",""
"3552","Jacobs, William","1897","","M","WPA Artist","1","","","1","","1","","","","","","",""
"1730","DeRoss, Kenneth","1922","1993","M","","1","","","","","","","1","","","","",""
"1734","Desch, Carolyn","","","F","","1","","","","","1","","1","","","","",""
"2757","Gordon, Judy","1938","","F","VPA Slide Collection","1","1","","","","","","","","","","",""
"1736","Deson, Marianne","","","F","Gallery Owner -- see Deson-Saunders Gallery","1","","","","","","","1","","","","",""
"11906","Deson-Saunders Gallery","","","","Gallery located at 328 W. Chicago Ave.","1","","","","","1","","","","","","",""
"1738","Detterer, Ernst","","","M","","1","","","","","","","1","","","","",""
"2759","Gordon, Lois","","","F","An Art Place Gallery: September 1-29, 1995","1","","","","","","","","","","","",""
"10210","Dettmer, Brian","1974","","M","","1","1","","1","1","1","","","","","","",""
"10762","Design Cloud Gallery","","","","","1","","","","","1","","1","","","","",""
"9175","Desmond, Patsy","","","F","aka \"Patricia C. Desmond\"","1","","","1","1","","","","","","","1",""
"2562","De Soignie, Eduardo","","","M","CD-ROM \"Eduardo de Soignie 7/28/2010\"","1","1","","1","1","1","","1","1","","1","",""
"9411","Gordon, Melinda","","","F","","1","","","","","","","1","","","","",""
"2762","Gordon, Ron","1943","","M","","1","","","","","1","","1","","","","",""
"1740","Detwiler, Lee O.","1957","","M","","","","","","","","","","","","","",""
"1741","Detzner, Dick","","","M","","1","","","1","","1","","1","","","","",""
"13582","Block, Herbert Lawrence","","","M","aka. Herblock","","","","","","","","","","","","",""
"1744","Deutch, Stephen","1908","1997","M","","1","","","","","1","","1","","","","",""
"1745","Deutsch, Ellen Roth","","","F","VPA Slide Collection; VPA Video Collection; A.R.C. Gallery, Women's Caucus for Art; see Fine Arts Building; Artemisia Gallery: February 2-26, 2000; ARC Gallery: May 30 - June 24, 2000; ARC Gallery: January 30 - February 23, 2002","1","1","1","1","1","1","","1","","","","1",""
"1746","Deutsch, Jeffrey","","","M","VPA Slide Collection","1","1","","1","1","","","1","","","","",""
"6075","Jacobsen, Gregory","","","M","","1","","","","","1","","1","","","","",""
"1748","De Vallance, Brendan","","","","","1","","","","","","","1","","","","",""
"1749","Devening, Dan","1958","","M","VPA Slide Collection; Oversize Drawer","1","1","","1","","1","","1","1","","","",""
"1750","Devine, Bret","","","M","","1","1","","","","1","","","","","","",""
"2764","Gordon, William J.","","","M","","1","","","1","","","","","","","","",""
"2765","Gore, Michael","","","M","","1","","","1","","1","","1","","","","1",""
"8846","DeWitt, Doug","","","M","ARC Gallery: November 2-26, 1994","1","","","","","","","","","","","",""
"1753","DeWolf, Wallace L.","1854","1930","M","","1","","","","","1","","1","","","","",""
"10215","De Van, Justine","1936","","F","","","","","","","","","","","","","",""
"1754","De Young, Harry Anthony","1893","1956","M","","","","","","","","","","","","","",""
"1679","Dejan, Joseph","1929","","M","","","","","","","","","","","","","",""
"1719","Denison, Dirk","","","M","","1","","","","","","","1","","","","",""
"1723","DePillars, Murray","","","M","","1","","","","","","","1","","","","",""
"1751","Devlin, Mike","","","M","","1","","","","","","","1","","","","",""
"1752","DeVries, Steven","","","M","","1","","","","","","","1","","","","",""
"9729","Dhanasene, Marisa","","","F","","1","","","","","1","","","","","","",""
"2766","Gorenstein, Hilda","1904","","F","","1","","","","","1","","1","","","","",""
"2767","Gorman, Terry","","","F","see Powers, Richard","","","","","","","","","","","","",""
"11339","Di Sante, Don","","","M","","1","","","","","1","","","","","","",""
"7736","Di Suvero, Mark","","","M","born in Shanghai","1","","","1","1","1","","1","","","","",""
"7223","Diab, Hanah","","","F","","","","","","","","","","","","","",""
"9680","Diamantopoulos, Rebekah","","","F","","","","","","","","","","","","","",""
"1755","Diamond, Marlene Barnett","1932","","F","","1","","","1","1","1","","1","","","","1",""
"1756","Dianni-Kaleel, Rita","","","F","","1","1","","1","","1","","1","","","","1",""
"1759","Diaz Tekpankalli, Aurelio","","","M","","1","1","","","","","","1","","","","",""
"1758","Diaz, Ricardo Manuel","","","M","Oversize Drawer;","1","","","1","1","1","","1","1","1","","",""
"1760","DiBartolo, Dante","1970","","M","","1","","","","","","","1","","","","",""
"1766","Dickson, Jane","1952","","F","","1","","","","","1","","","","","","",""
"1767","Dickson, Michael","1956","","M","","1","","","","","","","1","","","","",""
"8867","Dieber, Dianna","","","F","see Real People Exhibit","","","","","","","","","","","","",""
"1768","Diehl, Conrad","","","M","Active in Chicago c.1860-1871","","","","","","","","","","","","",""
"1769","Diem, Peter","1890","1956","M","Tree Studios","","","","","","","","","","","","",""
"1770","Dieringer, Ernest","1932","","M","","1","","","1","","","","","","","","",""
"1771","Dierkhising, Brooke","","","F","VPA Slide Collection","1","1","","1","","","","","","","","",""
"1761","Dickens, Robert Lee","1931","","M","Son of Robert Sidney Dickens","","","","","","","","","","","","",""
"2563","Dickey, Antonio","","","M","","1","","","","","","","1","","","","",""
"3553","Jacobsen, Zani","","","F","","1","","","","","","","1","","","","",""
"8925","Dickinson, Linda Ruth","","","F","","1","","","","","1","","","","","","",""
"1765","Dickinson, Paul","","","M","","1","","","","","","","1","","","","",""
"3554","Jacobson, Dean","1956","","M","","1","","","1","","","","","","","","",""
"10112","Diers, Chris","","","M","Chicago Urban Art Society: May 13 - June 4, 2011","","","","","","","","","","","","",""
"1773","Dietrich, Edward","","","M","ARC Gallery: September 5-27, 1986","1","","","1","","","","","","","","",""
"1774","Dietz, Eric","1968","","M","Beret International Gallery","1","","","","","","","1","","","","",""
"2677","Di Falco, Michele","","","F","","1","","","","","1","","","","","","",""
"1775","DiFatta, Sal","1975","","M","","1","","","","","","","1","","","","",""
"8924","DiFiore, Gabriel","","","M","","1","","","","","1","","","","","","",""
"1776","Diggs, Arthur","1888","","M","Member of No-Jury movement","1","","","","","","","1","","","","",""
"9003","DiGiovanni, Frank","","","M","","1","","","","","1","","","","","","",""
"12022","DiGiovanni, Susan Johnson","","","F","","","","","","","","","","","","","",""
"12135","Dihle, Josh","","","M","","1","","","","","","","1","","","","",""
"1777","Dilworth, Robert P.","1951","","M","HWLC Public Art collection","1","","","1","","1","","1","","","","",""
"1778","DiMaria, Frank","","","M","","1","","","","","1","","","","","","",""
"1779","Dimas, Eric","","","M","","1","","","","","","","1","","","","",""
"1781","Dina, Frank","","","M","","1","","","","","1","","","","","","",""
"9647","DiNanno, Daniel","","","M","","1","","","","","1","","","","","","",""
"1784","Dinerstein, Matt","","","M","","1","","","","","1","","","","","","",""
"1785","Dinkins, Brian","","","M","","1","","","","","1","","1","","","","",""
"1786","Dinkins, Fitzhugh D.","1920","1993","M","","1","","","","","","","1","","","","",""
"1787","D'Innocenzo, Lisa","","","F","","1","","","","","1","","","","","","",""
"1788","DiNuzzo, Nuccio","1965","","M","","1","","","1","","","","1","","","","",""
"1789","Dioszegi, John","","","M","","1","","","","","","","1","","","","",""
"6042","Dioszegi, Judy","","","F","","1","","","","","","","1","","","","",""
"1790","DiPaolo, Jude","","","F","Blue Moon Studio and Art Gallery; Gallery 312: February 10- March 18, 1995","1","1","","1","1","1","","1","","","","",""
"1791","Dishman, Claire","1960","","","","1","","","","","","","1","","","","",""
"1792","Disrud, James E.","1952","","M","","1","","","","","1","","","","","","",""
"1794","Divita, Rose","1953","","F","","1","","","","","1","","1","","","","",""
"1795","Dixon, Swazey","1938","","M","","","","","","","","","","","","","",""
"11492","Djordjevic, Predrag","1952","","M","","1","","","1","1","1","","","","","","",""
"10666","Dluzen, Robin","","","F","","1","","","1","1","1","","","","","","",""
"9259","Dobie, David","","","M","Heaven Gallery","1","","1","","","","","1","","","","",""
"1798","Dobkin, Irving","1919","1993","M","a.k.a. \"Bunny\"","1","","","","","","","1","","","","",""
"11471","Dobrosavljevic, Marina","","","F","","1","","","1","","1","","","","","","1",""
"1802","Doederlein, Gertrude L.","1903","1993","F","","","","","","","","","1","","","","",""
"1804","Doehner, Sven","1948","","M","","1","","","1","","1","","","","","","",""
"1805","Doemling, John Carl","","","M","","1","","","1","","","","1","","","","",""
"10513","Doering, Glenn","","","M","","1","","","","","1","","","","","","",""
"10241","Doering, Jay","","","M","","1","","","","","1","","","","","","",""
"1806","Doersch, Diane","","","F","","1","","","","","","","1","","","","",""
"1797","Dobos, Andrew","1897","","M","","1","","","","","","","1","","","","",""
"1799","Dobson, Steven","1922","1998","M","","1","","","","","","","1","","","","",""
"10329","Dock 6 Collective","","","","","1","","","","","1","","","","","","",""
"1800","Doctoroff, John","1893","1970","M","Century of Progress","1","","","","","","","1","","","","",""
"9114","Gorman, William J.","","","M","Chicago Artists' Coalition","1","1","","","","","","","","","","",""
"7224","Dodd, Kris","","","M","","","","","","","","","","","","","",""
"1803","Dodgshun, A. Van Cleef (Mrs.)","","","F","","","","","","","","","","","","","",""
"9344","Dodors, Eric","","","M","","1","","","","","1","","","","","","",""
"1809","Dohner, Luke","","","M","Brother of Markus Dohner; see also \"Flo Tilla\";  See also Oversize Drawer","1","","","","","1","","1","1","","","1",""
"1810","Dohner, Markus","1955","","M","Married to Michelle Kogan; VPA Slide Collection; Oversize Drawer","1","1","","1","","1","","1","1","","","",""
"1811","Doktor, Deborah","","","F","","1","","","","","1","","","","","","",""
"1812","Dolack, Linda","","","F","","1","","","","","1","","1","","","","",""
"1813","Dolan, Carol","","","F","see Fine Arts Building","1","","","","","1","","1","","","","",""
"1815","Dolan, Tom","","","M","Specialty - American Song Birds","1","","","","","","","1","","","","",""
"1816","Dolberg, Garrick","","","M","","","","","","","1","","","","","","",""
"1817","Dolby, John","","","M","","","","","","","","","","","","","",""
"1818","Doll, Catherine","","","F","VPA Slide Collection; ARC Gallery member;","1","1","","","","1","","1","","","","",""
"1819","Doll, Yvonne","","","F","","1","","","","","1","","","","","","",""
"13583","Werner, Charles G.","","","M","Chicago Sun Chief Cartoonist","","","","","","","","","","","","",""
"1821","Dolnick, Judith","1934","","F","Married to Robt. Natkin","1","","","1","","","","","","","","",""
"1822","Dolnick, Mimi","","","F","Artemisia Gallery: June 8- July 28, 1984; see Artemisia Gallery in Oversize Drawer;","1","","","","","1","","","1","","","",""
"1823","Doman, Eileen","1954","","F","","1","","","","","1","","","","","","",""
"1824","Domanski, Andrzej","1937","","M","","1","","","","","","","1","","","","",""
"1825","Domash, Nancy","","","F","","","","","","","","","","","","","",""
"10376","Dominguez, Alma","1976","","F","","1","","","1","1","1","","","","","","1",""
"10170","Dominguez, Salvador","","","M","CD-ROM;","1","","","1","","1","","","","","1","",""
"1826","Dominitz, Shlomo","","","M","","1","","","","","","","1","","","","",""
"1827","Don, Abbe","","","F","","1","","","","","","","1","","","","",""
"1828","Donagrandi, Rich","","","M","","1","","","","","1","","","","","","",""
"1829","Donahey, William","1884","1970","M","Creator of \"Teenie Weenies\"","1","","","","","","","1","","","","",""
"11493","Donahue, Jennifer","","","F","","1","","","1","","1","","","","","","1",""
"1830","Donahugh, Kelly","","","F","","1","","","","","","","1","","","","",""
"1831","Donaldson, Elise","","","F","WPA Artist","1","","","1","","1","","","","","","",""
"8922","Donars, Kimberly Ella","","","F","","1","","","","","1","","","","","","",""
"9393","Donchik, Vladimir","","","M","","1","","","","","1","","","","","","",""
"1833","Donigan, David","","","M","","1","","","","","1","","","","","","",""
"13584","Burck, Jacob","","","M","Chicago Times (Sun) editorial cartoons","","","","","","","","","","","","",""
"1836","Donnally, Bailey","","","M","","1","","","","","","","1","","","","",""
"1837","Donoghue, John Talbot","1853","1903","M","","","","","","","","","","","","","",""
"1838","Donohoo, Susan","","","F","","1","","","1","","","","","","","","",""
"1839","Donohue, Diane","","","F","","1","","","","","1","","","","","","",""
"1840","Donovan, Pat","","","M","","1","","","","","1","","","","","","",""
"10113","Don't Fret","","","M","Chicago Urban Art Society: May 13 - June 4, 2011","1","","","","","","","1","","","","",""
"13585","Harvey, Alice","1894","","F","","","","","","","","","","","","","",""
"1842","Dooley, Thomas E.","1951","1992","M","","1","","","","","","","1","","","","",""
"13592","Roir, Irving","1907","1981","M","Tribune 1947-1957","","","","","","","","","","","","",""
"12077","Dopp, Michael","","","M","","1","1","","1","1","1","","","","","","",""
"1844","Doremus, Susanne","1943","","F","","1","","","","","1","","1","","","","",""
"1845","Dorling, James P.","","","M","","1","","","1","","1","","","","","","",""
"1846","Dormitzer, Spencer","","","M","","1","","","","","1","","1","","","","",""
"1847","Dornbus, Kenneth","","","M","","","","","","","","","","","","","",""
"1848","Doroba, Janet","","","F","","1","","","","","1","","","","","","",""
"1849","Dorsey, Jane","","","F","see Kearns, Albert","","","","","","","","","","","","",""
"9139","Dostatni, Yvette Marie","","","F","","","","","","","","","","","","","",""
"9300","Doty, Craig","","","M","","1","","","","","","","1","","","","",""
"1852","Dougherty, Joan","1924","","F","Member of No-Jury movement","1","","","1","","","","","","","","",""
"1853","Dougherty, Mary","","","F","","","","","","","","","","","","","",""
"11312","Douglas, Emory","","","M","","1","","","","","1","","","","","","",""
"1854","Douglas, Gene","","","M","","","","","","","","","","","","","",""
"1855","Douglas, L.J.","1948","","F","VPA Slide Collection; Gallery A: June 7- July 6,1996","1","1","","1","","1","","1","","","","",""
"1856","Douthat, Milton","1905","","M","Married to Rifka Angel","","","","","","","","","","","","",""
"1857","Dove, Jan","","","F","","","","","","","","","","","","","",""
"9631","Dovilas, Henry","","","M","WPA Gallery of Environmental Art","1","","","","","1","","","","","","",""
"1858","Dovydenas, Jonas","1939","","M","VPA Slide Collection","1","1","","","","1","","1","","","","",""
"10475","Dowling, Julia","","","F","","1","","","","","1","","","","","","",""
"1860","Dowling, Katie","","","F","Oversize Drawer","1","","","","","1","","1","1","","","",""
"11958","Downey, Shannon","","","F","","1","","","","","","","1","","","","",""
"1862","Downie, Keith","","","M","ARC Gallery: September 7 - October 20, 1984","1","","","","","1","","","","","","",""
"11494","Downs, David Paul","","","M","","1","","","1","","1","","","","","","1",""
"1863","Doyle, Charlotte","","","F","a.k.a. Charlotte Hackin","1","","","","","1","","1","","","","",""
"10994","Doyle, John L.","","","M","","","","","","","","","","","","","",""
"11064","Doyle, Michael","","","M","","","","","","","","","","","","","",""
"1864","Doyle-Leavitt, Rita","","","F","","1","","","","","1","","","","","","",""
"1866","Draftz, Susan","","","F","VPA Slide Collection","1","1","","","","","","1","","","","",""
"9762","Dragovan, Lucija","","","F","","1","","","","","1","","","","","","",""
"11663","Drake, Ascha Kells","","","F","","","","","","","","","","","","","",""
"11495","Drake, Sara","","","F","","1","","","1","1","","","","","","","",""
"9996","Drake, William","","","M","Gallery 312","1","","","","","","","","","","","",""
"7226","Dramato, Richard","","","M","","","","","","","","","","","","","",""
"1867","Drasler, Greg","","","M","","1","","","","","1","","1","","","","",""
"1869","Drea, Robert","","","M","","1","","","","","1","","1","","","","",""
"11172","Dreambox Foto Gallery","","","","Oversized drawer","1","","","","","","","","1","","","",""
"11073","Dreher, Suzanne","","","F","","","","","","","","","","","","","",""
"1871","Dreikurs, Sadie Ellis Garland","","","F","Art Therapist; first husband, Chicago artist Leon Garland","","","","","","","","","","","","",""
"1872","Dreissiger, Harriet","","","F","","1","","","","","","","1","","","","",""
"1873","Dreksler, Diane","","","F","","1","","","","","","","1","","","","",""
"1874","Drendel, Bill","","","M","a.k.a. Drendel, William; see Webster Studios","1","","","","","1","","1","","","","",""
"1877","Drennan, Stamford","","","M","","1","","","1","","","","","","","","",""
"1879","Dresner, Hannah","","","F","VPA Slide Collection","1","1","","1","","1","","1","","","","",""
"1880","Drew, Chris","","","M","","1","","","","","1","","1","","","","",""
"1881","Dreyer, Deanne","","","F","","1","","","","","1","","1","","","","",""
"1882","Dreyfuss, Ernest","1903","1977","M","a.k.a. Ernest Emmanuel Dreyfuss","1","1","","","","1","","","","","","",""
"1883","Driesbach, David","1922","","M","","1","","","","","1","","1","","","","",""
"1885","Driscoll, Andrew","","","M","","1","","","","","1","","","","","","",""
"1886","Driscoll, Margaret","1916","","F","","","","","","","","","","","","","",""
"1887","Driscoll, Norma","","","F","","1","","","","","1","","","","","","",""
"1888","Drisi, Mohamed","1931","","M","Married to Nanette Drisi","1","","","","","1","","1","","1","","",""
"1889","Drisi, Nanette","1936","","F","Married to Mohammed Drisi","1","","","","","1","","","","","","",""
"12196","Drnaso, Nick","","","M","","1","","","","","","","1","","","","",""
"1891","Droblas, Ginger","","","F","VPA Slide Collection","1","1","","1","1","1","","","","","","",""
"1892","Drolet, Milke","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"1893","Droth, Barbara","","","F","","1","","","","","1","","1","","","","",""
"1894","Drower, Sara","","","F","VPA Slide Collection","1","1","","","","","","1","","","","",""
"1895","Drucker, Joy","","","F","","1","","","","","1","","","","","","",""
"11643","Drueck, Denny \"Borns\"","","","M","","1","","","","","1","","","","","","1",""
"10811","Druick, Douglas","","","M","","1","","","","","","","1","","","","",""
"1896","Drum, Sydney","","","F","VPA Slide Collection","1","1","","","","1","","1","","","","",""
"1897","Drury, John H.","1816","","M","","","","","","","","","","","","","",""
"7893","Drwal, Frances V.","1926","2004","F","","1","","","","","","","1","","","","",""
"6043","Dryer, Jill","","","F","","1","","","","","1","","","","","","",""
"1898","Dryg, Renee","","","F","","1","1","","","","1","","1","","","","",""
"1899","Dthomas","","","","","1","","","","","1","","","","","","",""
"9106","Duarte, Roberto (Rodugo)","07/20/1969","","M","Chicago Artists' Coalition","1","1","","1","","","","","","","","",""
"1901","Duba, Kathy","","","F","","1","","","","","","","1","","","","",""
"1902","Dubeshter, Richard","","","M","","1","","","","","1","","1","","","","",""
"1903","Dubin, Kenneth","","","M","VPA Slide Collection","1","1","","1","","","","","","","","",""
"13588","Mingo, Norman","1896","1980","M","","","","","","","","","","","","","",""
"1905","DuBois, Alice","","","F","","1","","","","","1","","","","","","",""
"1906","DuBois, Renee","","","F","Carswell, Renee DuBois","1","1","","1","1","1","","","","","","",""
"1907","DuBouis","","","","Worked with Frank Lloyd Wright","1","","","1","","","","","","","","",""
"6044","Duenow, Eliza","","","F","education director at the Hyde Park Art Center","1","","","","","","","1","","","","",""
"1912","Duenow, Lynn","","","M","","1","","","","","1","","1","","","","",""
"10337","Duff, Penny","","","F","","1","","","","","","","1","","","","",""
"12557","Duchow, Terry","","","M","","1","","","","","1","","","","","","",""
"1909","Dudek, Stan","","","M","","1","","","","","1","","","","","","",""
"9890","Dudik, Nicole","","","F","Around the Coyote Gallery: December 1-22, 2006","1","","","","","","","","","","","",""
"1911","Dudley, Katherine","1884","","F","","","","","","","","","1","","","","",""
"10526","Dudziak, Magda","","","F","","1","","","","","1","","","","","","",""
"2768","Goskie, Tony","","","M","VPA Video Collection","1","","1","1","","1","","","","","","1",""
"3894","Duffy, Mike","","","M","","1","","","","","1","","","","","","",""
"9304","Dufour, Erika","","","F","","1","","","1","1","","","","","","","1",""
"9500","Dugan, Jeffrey","","","M","","1","","","","","1","","","","","","",""
"11384","Dugdale, James M.","","","M","","1","","","1","","","","","","","","",""
